output_area,All occupied household spaces,One room,Two rooms,Three rooms,Four rooms,Five rooms,Six rooms,Seven rooms,Eight rooms,Nine or more rooms
S00127132,56,0,0,4,16,8,3,9,9,7
S00127133,68,0,2,5,16,16,13,7,5,4
S00127134,45,0,5,9,11,4,8,6,1,1
S00127135,45,7,2,21,11,1,2,1,0,0
S00127136,44,0,0,3,14,13,6,5,2,1
S00127137,76,0,0,1,10,28,15,12,7,3
S00127138,58,0,1,7,29,14,5,1,1,0
S00127139,47,0,1,6,4,33,3,0,0,0
S00127140,36,0,0,4,9,16,5,0,1,1
S00127141,52,0,1,7,1,37,3,0,0,3
S00127142,46,0,2,7,21,15,0,0,0,1
S00127143,41,0,0,23,16,0,0,2,0,0
S00127144,44,0,0,21,19,2,2,0,0,0
S00127145,74,2,1,6,22,7,6,6,10,14
S00127146,44,0,0,8,10,12,6,5,1,2
S00127147,48,0,0,3,22,18,4,0,0,1
S00127148,32,0,2,11,8,8,3,0,0,0
S00127149,68,0,0,0,4,4,12,12,14,22
S00127150,50,0,0,0,5,10,17,6,6,6
S00127151,62,0,0,2,8,4,20,13,13,2
S00127152,46,0,0,0,2,14,18,5,3,4
S00127153,55,0,0,2,5,6,13,12,7,10
S00127154,43,0,0,0,3,6,10,6,10,8
S00127155,56,1,0,1,13,11,7,6,4,13
S00127156,75,0,0,1,6,6,9,14,25,14
S00127157,76,0,1,1,6,11,7,18,11,21
S00127158,59,0,0,0,5,10,12,11,10,11
S00127159,56,0,0,1,1,11,8,8,12,15
S00127160,41,0,0,0,0,4,6,11,12,8
S00127161,61,0,0,3,12,10,9,11,5,11
S00127162,57,0,0,1,6,5,10,11,12,12
S00127163,59,0,0,1,3,8,7,11,7,22
S00127164,49,0,0,0,1,24,5,7,1,11
S00127165,73,0,0,2,3,7,8,17,11,25
S00127166,66,0,1,1,14,6,2,9,19,14
S00127167,41,0,0,0,2,6,4,5,6,18
S00127168,50,0,0,0,5,1,5,2,12,25
S00127169,44,0,0,1,5,15,6,2,4,11
S00127170,28,0,0,10,1,3,4,5,1,4
S00127171,51,0,0,6,13,13,8,5,3,3
S00127172,29,0,0,0,6,10,6,2,3,2
S00127173,39,0,0,1,1,13,11,5,3,5
S00127174,43,0,0,4,16,10,6,4,2,1
S00127175,48,0,0,0,5,18,6,9,3,7
S00127176,67,0,0,0,2,1,8,10,7,39
S00127177,60,0,0,0,7,14,4,3,4,28
S00127178,61,0,0,2,24,10,7,7,5,6
S00127179,32,0,0,0,1,9,9,8,3,2
S00127180,59,0,0,6,13,6,14,11,3,6
S00127181,24,0,0,0,4,6,3,3,3,5
S00127182,53,0,0,2,4,13,14,6,6,8
S00127183,56,0,0,0,11,13,9,7,8,8
S00127184,52,0,0,0,9,7,11,7,6,12
S00127185,71,0,0,1,5,8,2,10,15,30
S00127186,44,0,2,2,6,7,5,7,7,8
S00127187,30,0,0,0,5,3,5,8,7,2
S00127188,32,0,0,2,5,6,3,7,2,7
S00127189,41,0,0,2,6,5,10,4,6,8
S00127190,48,0,4,2,3,9,12,1,5,12
S00127191,45,0,0,3,4,12,7,9,5,5
S00127192,47,0,0,0,6,6,10,9,8,8
S00127193,63,0,3,10,19,22,6,1,2,0
S00127194,64,0,2,2,13,20,13,6,2,6
S00127195,46,0,1,1,10,6,4,5,3,16
S00127196,41,0,0,3,4,9,7,6,3,9
S00127197,66,2,0,0,17,14,12,8,4,9
S00127198,47,0,0,0,3,8,9,11,7,9
S00127199,51,0,0,2,4,9,10,7,6,13
S00127200,54,0,0,0,4,3,17,7,9,14
S00127201,41,0,1,1,6,2,10,9,5,7
S00127202,62,0,2,2,30,14,7,2,4,1
S00127203,44,0,0,2,4,11,15,9,0,3
S00127204,22,0,0,1,1,3,1,0,5,11
S00127205,43,0,0,0,2,21,14,3,1,2
S00127206,43,0,0,0,6,10,15,8,1,3
S00127207,76,0,3,6,23,11,13,5,3,12
S00127208,47,0,0,0,8,7,11,7,5,9
S00127209,51,0,0,7,9,18,6,2,4,5
S00127210,69,0,1,14,6,10,11,5,6,16
S00127211,31,0,0,8,11,7,1,1,2,1
S00127212,43,0,2,7,9,8,4,2,2,9
S00127213,35,0,2,3,16,14,0,0,0,0
S00127214,53,0,0,2,13,29,7,2,0,0
S00127215,70,0,1,15,17,21,8,5,1,2
S00127216,70,0,0,2,3,20,9,19,8,9
S00127217,29,1,1,5,16,3,1,2,0,0
S00127218,56,0,5,14,14,6,5,4,5,3
S00127219,46,0,0,1,3,13,16,8,2,3
S00127220,23,0,0,0,0,4,5,6,2,6
S00127221,62,0,1,0,5,8,11,10,10,17
S00127222,44,0,2,6,11,15,5,1,0,4
S00127223,32,0,0,0,11,10,9,1,1,0
S00127224,64,0,1,13,15,24,5,2,3,1
S00127225,48,0,2,25,11,4,2,3,0,1
S00127226,47,0,1,2,5,11,2,5,6,15
S00127227,43,0,0,5,13,18,2,3,0,2
S00127228,23,0,0,0,4,11,4,2,0,2
S00127229,55,0,0,1,8,15,12,8,7,4
S00127230,68,0,1,0,6,11,16,17,7,10
S00127231,35,0,0,0,1,11,6,5,3,9
S00127232,48,0,0,3,12,5,8,5,4,11
S00127233,48,0,4,21,8,4,4,4,0,3
S00127234,49,0,3,8,35,1,1,0,0,1
S00127235,36,0,2,18,6,3,4,2,1,0
S00127236,26,0,0,0,0,13,9,3,1,0
S00127237,49,0,0,1,14,12,11,4,5,2
S00127238,53,0,0,1,1,8,17,9,5,12
S00127239,67,0,1,3,28,8,3,9,5,10
S00127240,57,0,0,0,3,2,8,13,16,15
S00127241,52,0,0,1,12,12,7,10,8,2
S00127242,43,0,1,1,13,4,6,10,5,3
S00127243,42,0,0,0,0,1,3,5,13,20
S00127244,43,0,0,1,0,7,10,9,13,3
S00127245,44,0,2,0,2,0,2,7,13,18
S00127246,40,0,1,1,9,9,12,4,1,3
S00127247,53,0,0,0,10,14,6,10,4,9
S00127248,32,0,0,1,4,16,8,2,1,0
S00127249,77,0,0,4,32,8,10,12,8,3
S00127250,62,0,1,1,20,20,11,4,4,1
S00127251,59,0,0,1,4,31,10,9,0,4
S00127252,28,0,1,1,20,5,0,1,0,0
S00127253,51,0,1,8,37,1,3,0,0,1
S00127254,54,0,1,2,43,7,1,0,0,0
S00127255,25,0,1,2,19,2,1,0,0,0
S00127256,84,0,1,0,36,14,25,7,1,0
S00127257,62,0,0,1,18,27,10,3,2,1
S00127258,49,0,0,1,1,14,16,10,6,1
S00127259,72,0,0,1,4,40,15,6,3,3
S00127260,57,0,7,10,23,14,2,0,1,0
S00127261,54,0,1,3,6,23,15,5,0,1
S00127262,26,0,0,0,10,10,6,0,0,0
S00127263,36,0,0,1,3,27,4,1,0,0
S00127264,58,0,0,1,17,28,8,2,2,0
S00127265,41,0,1,4,19,13,3,0,0,1
S00127266,62,0,5,5,18,28,5,0,1,0
S00127267,75,0,0,18,35,8,7,7,0,0
S00127268,49,0,3,3,24,14,2,1,1,1
S00127269,57,2,3,22,19,9,1,0,1,0
S00127270,37,0,1,5,16,14,0,1,0,0
S00127271,54,0,0,10,31,12,1,0,0,0
S00127272,24,0,0,3,17,2,2,0,0,0
S00127273,59,0,2,9,22,9,9,6,2,0
S00127274,30,0,0,1,16,11,1,1,0,0
S00127275,48,0,1,16,18,10,1,0,1,1
S00127276,52,3,13,19,11,5,1,0,0,0
S00127277,73,3,28,9,26,4,2,1,0,0
S00127278,65,2,4,26,25,5,2,1,0,0
S00127279,34,0,0,7,24,3,0,0,0,0
S00127280,34,0,1,17,13,2,1,0,0,0
S00127281,50,1,4,31,8,3,1,1,0,1
S00127282,73,0,6,38,28,1,0,0,0,0
S00127283,50,0,10,11,17,9,3,0,0,0
S00127284,77,0,4,9,55,6,2,0,0,1
S00127285,44,0,0,4,24,12,2,1,1,0
S00127286,46,0,2,12,11,19,2,0,0,0
S00127287,44,0,0,4,23,11,3,2,0,1
S00127288,46,0,0,0,25,17,4,0,0,0
S00127289,48,0,0,0,0,3,12,10,12,11
S00127290,40,0,0,0,1,4,10,12,10,3
S00127291,54,1,4,6,37,1,3,1,0,1
S00127292,58,1,5,12,18,11,0,5,3,3
S00127293,46,0,1,11,18,8,3,2,0,3
S00127294,79,0,2,42,6,4,2,6,2,15
S00127295,45,0,0,1,3,4,4,1,10,22
S00127296,60,0,1,21,12,11,2,5,3,5
S00127297,30,0,0,18,3,8,0,0,0,1
S00127298,51,0,2,4,34,5,1,2,3,0
S00127299,40,3,3,15,17,1,0,1,0,0
S00127300,62,0,0,2,35,21,2,1,0,1
S00127301,27,0,4,4,2,12,3,2,0,0
S00127302,30,0,0,9,10,4,5,1,0,1
S00127303,42,1,0,20,21,0,0,0,0,0
S00127304,47,0,7,37,0,2,0,1,0,0
S00127305,77,0,7,43,19,4,2,2,0,0
S00127306,47,0,2,19,20,4,1,0,0,1
S00127307,63,2,8,39,10,2,0,1,0,1
S00127308,66,0,8,22,27,6,3,0,0,0
S00127309,51,0,5,17,25,2,1,1,0,0
S00127310,56,1,4,23,25,1,0,0,1,1
S00127311,38,0,3,14,17,4,0,0,0,0
S00127312,56,0,0,2,38,14,1,0,1,0
S00127313,60,5,5,42,7,1,0,0,0,0
S00127314,50,0,12,7,18,8,1,2,1,1
S00127315,95,1,12,39,33,5,3,1,0,1
S00127316,60,2,1,21,23,11,1,0,0,1
S00127317,45,0,7,25,10,2,1,0,0,0
S00127318,68,1,1,2,44,12,6,1,0,1
S00127319,40,0,0,15,20,3,1,0,1,0
S00127320,41,0,0,1,24,7,4,5,0,0
S00127321,60,0,5,23,18,9,3,1,1,0
S00127322,102,0,3,30,15,14,15,14,4,7
S00127323,36,0,1,1,18,13,3,0,0,0
S00127324,76,0,1,16,18,12,14,4,6,5
S00127325,51,0,1,1,21,11,8,4,2,3
S00127326,32,0,0,0,1,1,17,8,4,1
S00127327,74,0,2,15,21,17,12,3,4,0
S00127328,37,0,0,5,21,7,3,1,0,0
S00127329,48,0,1,5,10,12,4,3,4,9
S00127330,46,0,0,7,7,18,10,2,1,1
S00127331,60,0,0,5,21,7,12,7,1,7
S00127332,36,0,0,0,10,10,5,6,3,2
S00127333,59,3,3,14,18,8,8,3,0,2
S00127334,60,0,0,1,5,9,14,8,12,11
S00127335,48,0,2,0,4,5,4,7,14,12
S00127336,37,0,0,0,1,4,5,9,7,11
S00127337,64,0,0,1,1,5,6,15,19,17
S00127338,95,4,6,45,24,9,2,2,1,2
S00127339,42,3,2,0,9,8,7,5,4,4
S00127340,36,0,0,1,9,6,8,6,3,3
S00127341,61,0,3,3,40,7,4,1,2,1
S00127342,51,0,0,1,4,10,13,9,9,5
S00127343,69,1,2,2,11,20,16,6,4,7
S00127344,49,0,1,27,6,5,8,2,0,0
S00127345,40,1,1,18,10,5,2,3,0,0
S00127346,56,0,1,14,25,7,2,3,0,4
S00127347,59,1,0,19,4,14,7,7,2,5
S00127348,46,0,0,15,15,13,1,1,0,1
S00127349,37,0,0,7,22,4,0,2,0,2
S00127350,83,0,2,6,27,21,12,6,6,3
S00127351,43,0,0,9,14,10,4,2,3,1
S00127352,64,1,0,1,9,11,9,11,13,9
S00127353,39,0,1,11,12,4,8,0,1,2
S00127354,48,0,1,19,24,2,1,1,0,0
S00127355,55,0,0,1,8,20,11,8,4,3
S00127356,74,0,2,11,21,16,11,3,6,4
S00127357,40,0,4,10,9,8,3,2,3,1
S00127358,65,0,0,0,10,13,17,10,4,11
S00127359,50,0,5,17,15,12,0,0,0,1
S00127360,70,0,1,18,21,20,4,4,1,1
S00127361,43,0,1,10,16,10,5,0,1,0
S00127362,31,0,1,1,17,5,3,2,0,2
S00127363,57,0,2,1,8,18,13,11,3,1
S00127364,35,0,0,4,10,9,8,3,1,0
S00127365,55,0,0,0,11,7,10,6,12,9
S00127366,74,0,0,9,8,6,8,18,13,12
S00127367,65,1,0,3,9,7,14,13,12,6
S00127368,68,0,1,1,14,15,21,9,5,2
S00127369,33,0,2,4,10,7,4,2,3,1
S00127370,67,0,1,6,14,6,12,8,14,6
S00127371,61,0,0,3,5,16,14,13,4,6
S00127372,123,0,0,1,7,17,22,23,23,30
S00127373,59,0,0,4,7,10,18,10,6,4
S00127374,34,0,0,3,1,3,12,11,2,2
S00127375,37,0,0,1,0,6,11,9,2,8
S00127376,45,0,1,0,3,12,12,8,9,0
S00127377,35,0,1,15,13,3,1,1,0,1
S00127378,60,0,2,11,22,10,9,3,2,1
S00127379,39,1,0,3,3,5,7,13,1,6
S00127380,46,0,0,2,10,11,7,5,5,6
S00127381,63,0,1,9,2,4,7,12,19,9
S00127382,75,0,0,9,34,19,1,5,6,1
S00127383,70,0,5,18,37,6,2,2,0,0
S00127384,53,0,2,2,29,15,2,2,0,1
S00127385,46,0,0,0,1,3,3,6,18,15
S00127386,61,0,0,1,3,0,1,10,20,26
S00127387,49,0,1,2,2,1,0,8,21,14
S00127388,40,0,0,2,6,18,4,6,4,0
S00127389,41,0,0,2,8,7,6,5,5,8
S00127390,41,0,0,1,1,6,7,8,8,10
S00127391,35,0,0,15,9,6,3,1,1,0
S00127392,41,1,2,24,7,4,1,0,2,0
S00127393,46,0,8,22,14,0,0,2,0,0
S00127394,30,0,0,1,6,5,10,7,0,1
S00127395,57,0,0,1,5,11,22,12,5,1
S00127396,69,0,0,2,10,28,21,8,0,0
S00127397,45,0,0,1,8,11,13,10,0,2
S00127398,49,0,0,4,7,9,17,10,0,2
S00127399,28,0,0,2,7,5,10,1,1,2
S00127400,21,0,0,0,1,7,9,3,1,0
S00127401,71,0,1,4,17,10,22,13,4,0
S00127402,55,0,2,9,18,10,9,5,2,0
S00127403,58,0,4,22,19,10,3,0,0,0
S00127404,54,0,0,2,11,9,21,8,3,0
S00127405,41,0,0,3,14,7,7,3,3,4
S00127406,53,0,1,1,11,18,12,9,1,0
S00127407,57,0,3,11,30,7,5,0,1,0
S00127408,52,0,1,3,8,10,16,10,2,2
S00127409,63,0,3,11,13,20,14,1,0,1
S00127410,65,2,2,8,30,17,4,0,2,0
S00127411,57,1,0,4,32,15,3,2,0,0
S00127412,58,1,2,10,24,9,9,3,0,0
S00127413,48,2,1,7,26,8,2,2,0,0
S00127414,42,0,1,3,35,1,1,0,0,1
S00127415,50,0,0,3,24,16,3,1,1,2
S00127416,52,0,0,3,22,22,4,0,0,1
S00127417,65,0,4,4,7,9,26,8,2,5
S00127418,49,1,3,37,5,3,0,0,0,0
S00127419,40,0,4,4,13,18,0,1,0,0
S00127420,47,1,0,1,24,14,5,2,0,0
S00127421,51,2,3,8,15,4,12,3,3,1
S00127422,42,0,3,13,19,3,1,1,1,1
S00127423,57,0,0,32,17,7,1,0,0,0
S00127424,69,0,11,29,12,6,3,2,5,1
S00127425,47,0,3,24,14,6,0,0,0,0
S00127426,53,0,2,13,29,4,4,0,0,1
S00127427,30,0,2,4,15,7,1,0,0,1
S00127428,46,0,2,2,20,2,9,5,3,3
S00127429,64,0,1,1,23,19,9,5,4,2
S00127430,49,0,3,7,3,27,7,1,0,1
S00127431,76,0,1,4,25,29,14,2,1,0
S00127432,62,0,0,11,19,26,4,0,1,1
S00127433,76,1,5,15,30,17,7,0,0,1
S00127434,40,0,3,5,10,17,4,1,0,0
S00127435,33,1,1,9,15,6,1,0,0,0
S00127436,35,0,0,7,17,8,3,0,0,0
S00127437,37,0,3,14,9,10,0,0,1,0
S00127438,33,1,0,2,23,5,1,0,1,0
S00127439,47,0,5,4,28,3,4,2,1,0
S00127440,62,0,2,6,26,18,5,4,0,1
S00127441,40,0,1,7,18,3,6,3,0,2
S00127442,40,0,0,1,16,14,5,0,4,0
S00127443,55,2,5,20,12,10,2,0,2,2
S00127444,46,0,7,7,12,6,7,4,2,1
S00127445,42,0,6,11,24,1,0,0,0,0
S00127446,36,0,4,16,13,2,0,0,0,1
S00127447,40,1,1,17,2,6,8,3,1,1
S00127448,54,0,4,15,21,8,2,1,2,1
S00127449,62,3,3,8,21,15,5,2,4,1
S00127450,35,0,1,0,1,7,8,6,9,3
S00127451,58,0,1,8,14,15,8,5,3,4
S00127452,49,0,6,19,22,2,0,0,0,0
S00127453,33,0,2,11,18,2,0,0,0,0
S00127454,48,2,8,5,27,6,0,0,0,0
S00127455,40,0,0,0,19,15,4,1,1,0
S00127456,44,0,1,23,8,4,3,2,3,0
S00127457,47,0,1,11,13,3,14,3,2,0
S00127458,73,0,0,5,18,27,18,2,2,1
S00127459,84,0,1,21,37,16,7,2,0,0
S00127460,46,0,0,0,20,16,6,3,1,0
S00127461,34,1,0,13,17,3,0,0,0,0
S00127462,44,0,0,8,17,12,6,0,1,0
S00127463,69,0,0,27,27,7,4,3,0,1
S00127464,63,0,1,7,34,20,0,0,0,1
S00127465,39,0,6,8,18,5,2,0,0,0
S00127466,59,1,3,19,21,8,3,3,0,1
S00127467,35,0,0,1,12,18,2,1,0,1
S00127468,67,0,7,8,45,3,3,1,0,0
S00127469,53,0,2,3,46,1,1,0,0,0
S00127470,60,0,1,15,37,6,1,0,0,0
S00127471,67,12,9,32,10,3,0,0,0,1
S00127472,45,0,1,6,31,4,1,1,1,0
S00127473,53,0,0,20,30,2,1,0,0,0
S00127474,70,4,2,21,31,8,1,2,1,0
S00127475,65,0,5,15,20,18,6,0,1,0
S00127476,38,0,1,3,31,2,1,0,0,0
S00127477,71,2,5,33,26,1,0,2,1,1
S00127478,67,0,3,17,45,1,0,0,1,0
S00127479,60,2,10,25,17,4,1,1,0,0
S00127480,71,3,3,28,25,9,2,0,0,1
S00127481,44,1,4,21,13,3,0,1,1,0
S00127482,41,0,3,4,23,11,0,0,0,0
S00127483,62,0,1,5,32,16,4,2,2,0
S00127484,49,0,1,1,26,18,0,2,1,0
S00127485,65,0,0,3,4,18,16,15,4,5
S00127486,46,0,0,4,15,19,7,1,0,0
S00127487,29,0,0,0,5,12,6,1,4,1
S00127488,83,0,10,34,33,3,0,0,2,1
S00127489,44,0,2,8,31,2,0,1,0,0
S00127490,47,1,1,9,19,16,1,0,0,0
S00127491,60,0,1,3,45,8,3,0,0,0
S00127492,44,0,0,5,38,0,1,0,0,0
S00127493,47,0,0,5,24,12,4,0,2,0
S00127494,65,0,5,7,32,21,0,0,0,0
S00127495,61,0,0,4,42,14,1,0,0,0
S00127496,45,0,1,1,27,14,2,0,0,0
S00127497,55,0,0,7,35,11,0,2,0,0
S00127498,56,2,3,9,32,9,0,0,0,1
S00127499,35,1,3,1,22,8,0,0,0,0
S00127500,44,0,1,4,29,10,0,0,0,0
S00127501,40,0,2,0,25,9,0,3,1,0
S00127502,41,0,0,7,27,6,1,0,0,0
S00127503,69,3,10,18,27,7,2,2,0,0
S00127504,37,0,0,1,23,11,1,1,0,0
S00127505,48,0,0,11,29,8,0,0,0,0
S00127506,77,1,4,9,29,19,8,4,1,2
S00127507,76,0,3,16,36,17,2,0,0,2
S00127508,37,0,0,3,17,15,2,0,0,0
S00127509,44,0,0,0,2,36,3,1,1,1
S00127510,72,0,1,9,16,37,6,2,1,0
S00127511,73,0,1,10,21,24,15,0,2,0
S00127512,52,0,1,4,35,10,1,0,1,0
S00127513,65,0,3,9,27,20,5,1,0,0
S00127514,32,0,1,1,21,7,1,1,0,0
S00127515,61,2,2,15,6,35,1,0,0,0
S00127516,64,0,1,6,25,28,4,0,0,0
S00127517,77,0,1,11,15,45,4,1,0,0
S00127518,66,0,0,4,12,46,2,1,0,1
S00127519,74,1,0,4,11,24,12,10,5,7
S00127520,38,0,1,2,4,25,5,0,0,1
S00127521,60,1,1,9,11,35,2,0,1,0
S00127522,41,0,1,0,12,27,0,1,0,0
S00127523,53,0,2,3,4,37,5,2,0,0
S00127524,33,0,1,3,26,1,0,2,0,0
S00127525,45,0,1,2,14,20,8,0,0,0
S00127526,43,0,0,3,19,19,1,1,0,0
S00127527,78,1,4,2,33,29,8,0,1,0
S00127528,28,0,2,0,17,9,0,0,0,0
S00127529,64,0,0,3,3,53,2,0,1,2
S00127530,47,0,0,8,26,7,5,1,0,0
S00127531,44,0,1,6,20,14,2,0,0,1
S00127532,71,0,1,6,35,23,4,1,0,1
S00127533,73,3,1,8,25,32,3,1,0,0
S00127534,45,0,1,3,36,4,0,0,1,0
S00127535,50,0,1,10,29,5,4,0,0,1
S00127536,46,0,0,2,24,19,0,0,0,1
S00127537,63,0,2,22,25,13,1,0,0,0
S00127538,42,0,2,6,24,9,1,0,0,0
S00127539,42,1,1,5,25,8,1,1,0,0
S00127540,73,1,2,16,36,13,4,0,0,1
S00127541,47,0,1,3,22,14,4,1,1,1
S00127542,71,0,2,3,40,20,1,1,1,3
S00127543,44,0,1,2,8,22,9,0,2,0
S00127544,75,0,3,1,21,34,15,1,0,0
S00127545,50,0,2,1,6,29,12,0,0,0
S00127546,56,1,0,2,7,29,11,4,2,0
S00127547,72,0,0,5,27,28,8,2,1,1
S00127548,40,0,2,4,26,6,1,1,0,0
S00127549,72,0,0,0,2,14,26,13,7,10
S00127550,65,0,1,9,8,13,16,10,6,2
S00127551,74,0,1,6,18,15,10,7,12,5
S00127552,77,0,2,29,28,10,3,2,1,2
S00127553,64,0,6,26,21,3,4,0,3,1
S00127554,66,0,3,3,11,8,13,14,4,10
S00127555,66,0,1,0,6,17,17,11,6,8
S00127556,64,0,0,1,11,28,11,5,4,4
S00127557,54,0,0,2,18,21,5,5,2,1
S00127558,59,0,0,1,2,19,25,7,4,1
S00127559,40,0,0,0,3,13,13,5,3,3
S00127560,65,0,8,14,22,10,7,2,1,1
S00127561,58,0,4,10,13,11,9,7,4,0
S00127562,48,0,0,6,26,13,1,1,0,1
S00127563,61,2,2,16,17,6,9,3,4,2
S00127564,39,2,4,4,14,9,1,1,1,3
S00127565,77,0,0,11,25,11,12,6,4,8
S00127566,39,0,2,5,10,9,1,4,5,3
S00127567,60,0,2,4,9,10,3,10,17,5
S00127568,56,0,1,1,21,21,11,1,0,0
S00127569,52,0,0,2,5,16,14,6,3,6
S00127570,48,0,0,5,10,20,11,1,1,0
S00127571,23,0,1,0,1,5,4,4,3,5
S00127572,56,0,2,7,29,10,6,2,0,0
S00127573,62,0,1,2,37,18,2,1,1,0
S00127574,76,0,1,2,16,23,20,8,4,2
S00127575,62,1,2,23,26,4,3,3,0,0
S00127576,48,0,0,10,19,13,5,1,0,0
S00127577,80,2,3,16,19,31,6,1,0,2
S00127578,75,0,3,17,27,22,5,0,0,1
S00127579,55,0,2,7,21,21,3,1,0,0
S00127580,39,0,1,7,8,17,5,0,1,0
S00127581,76,0,1,16,33,22,3,1,0,0
S00127582,47,0,4,3,13,21,5,1,0,0
S00127583,65,2,2,5,17,31,6,1,1,0
S00127584,48,0,4,4,20,18,0,0,2,0
S00127585,32,0,0,2,6,8,7,4,5,0
S00127586,57,0,1,0,15,28,13,0,0,0
S00127587,60,0,0,1,18,34,6,0,1,0
S00127588,62,0,0,3,24,33,2,0,0,0
S00127589,50,0,0,1,11,28,9,1,0,0
S00127590,70,0,2,4,19,35,5,2,3,0
S00127591,68,1,3,3,14,34,10,3,0,0
S00127592,51,0,0,0,12,22,12,3,2,0
S00127593,54,0,1,3,8,28,13,1,0,0
S00127594,24,0,0,0,3,15,5,0,0,1
S00127595,55,1,0,3,13,26,10,1,1,0
S00127596,64,0,0,1,14,38,4,6,1,0
S00127597,40,0,0,1,19,16,4,0,0,0
S00127598,48,0,0,1,7,27,11,0,0,2
S00127599,72,0,2,9,20,38,2,0,1,0
S00127600,25,0,0,4,7,8,5,0,1,0
S00127601,55,0,2,7,13,29,3,0,0,1
S00127602,47,0,0,6,16,19,6,0,0,0
S00127603,44,0,2,7,10,20,3,1,1,0
S00127604,32,0,0,6,16,7,2,0,1,0
S00127605,76,0,0,3,26,31,13,3,0,0
S00127606,53,0,1,2,18,27,3,2,0,0
S00127607,57,0,1,4,12,35,3,2,0,0
S00127608,56,0,2,24,14,13,2,1,0,0
S00127609,29,0,1,11,6,2,7,1,1,0
S00127610,56,0,0,9,18,27,2,0,0,0
S00127611,52,0,0,11,23,15,1,0,0,2
S00127612,46,0,0,4,5,35,2,0,0,0
S00127613,47,0,1,6,13,23,3,0,1,0
S00127614,72,0,1,5,32,19,12,2,1,0
S00127615,63,0,0,2,29,20,8,2,2,0
S00127616,56,0,2,3,25,19,6,1,0,0
S00127617,35,0,0,1,21,8,4,0,1,0
S00127618,44,1,14,19,7,2,1,0,0,0
S00127619,39,0,1,1,14,18,5,0,0,0
S00127620,47,0,1,1,31,11,2,1,0,0
S00127621,73,0,1,5,39,20,4,0,3,1
S00127622,67,0,2,6,41,15,2,1,0,0
S00127623,73,0,3,4,22,36,5,0,1,2
S00127624,39,0,0,2,23,6,4,4,0,0
S00127625,46,0,1,3,14,25,2,0,0,1
S00127626,50,0,5,30,14,0,1,0,0,0
S00127627,44,2,2,20,16,4,0,0,0,0
S00127628,47,0,2,11,18,11,2,2,0,1
S00127629,58,3,5,29,18,3,0,0,0,0
S00127630,52,3,5,34,6,2,1,0,1,0
S00127631,74,0,6,37,26,5,0,0,0,0
S00127632,60,2,11,38,4,4,0,1,0,0
S00127633,64,0,7,33,17,5,2,0,0,0
S00127634,36,1,7,18,8,0,2,0,0,0
S00127635,51,2,10,13,17,2,4,1,0,2
S00127636,37,0,7,16,8,3,1,1,1,0
S00127637,95,1,21,48,22,1,1,0,0,1
S00127638,67,0,9,36,14,8,0,0,0,0
S00127639,61,1,4,11,42,2,0,0,1,0
S00127640,51,0,11,23,10,6,1,0,0,0
S00127641,42,0,5,20,11,4,1,0,1,0
S00127642,43,0,3,17,15,8,0,0,0,0
S00127643,77,0,19,19,26,11,0,1,0,1
S00127644,69,2,17,22,22,6,0,0,0,0
S00127645,72,3,13,40,14,2,0,0,0,0
S00127646,73,0,5,16,45,5,2,0,0,0
S00127647,56,1,6,18,29,2,0,0,0,0
S00127648,51,1,8,19,22,0,0,1,0,0
S00127649,48,0,4,24,13,6,0,0,0,1
S00127650,38,2,5,20,7,3,1,0,0,0
S00127651,88,2,14,50,14,7,0,0,1,0
S00127652,47,0,8,22,13,3,1,0,0,0
S00127653,40,0,4,22,13,1,0,0,0,0
S00127654,72,5,5,22,30,4,4,2,0,0
S00127655,44,1,1,9,27,3,2,0,0,1
S00127656,35,0,1,23,3,2,1,3,1,1
S00127657,41,1,5,14,19,1,1,0,0,0
S00127658,50,6,23,15,4,1,1,0,0,0
S00127659,77,0,11,23,34,4,3,0,2,0
S00127660,56,0,1,10,26,12,6,1,0,0
S00127661,57,0,8,26,20,3,0,0,0,0
S00127662,38,0,0,10,9,13,5,1,0,0
S00127663,63,0,7,12,24,15,4,1,0,0
S00127664,37,0,1,4,14,14,2,0,1,1
S00127665,47,0,1,10,25,9,1,0,0,1
S00127666,41,0,4,26,8,3,0,0,0,0
S00127667,77,1,16,43,14,2,0,1,0,0
S00127668,57,4,13,19,16,5,0,0,0,0
S00127669,57,2,2,9,12,16,5,7,1,3
S00127670,31,1,0,11,17,0,1,0,0,1
S00127671,45,0,0,5,19,16,4,1,0,0
S00127672,61,0,3,16,35,7,0,0,0,0
S00127673,53,0,2,9,23,12,6,1,0,0
S00127674,65,6,13,41,4,1,0,0,0,0
S00127675,93,5,18,36,31,0,1,0,0,2
S00127676,56,0,13,6,36,1,0,0,0,0
S00127677,73,3,12,25,29,2,0,1,1,0
S00127678,62,4,3,9,36,9,0,0,0,1
S00127679,61,5,11,4,40,1,0,0,0,0
S00127680,69,3,12,41,9,4,0,0,0,0
S00127681,47,3,2,21,12,5,2,0,2,0
S00127682,71,2,3,24,32,10,0,0,0,0
S00127683,60,0,0,14,42,1,0,3,0,0
S00127684,51,2,1,14,24,8,2,0,0,0
S00127685,58,1,10,29,12,5,1,0,0,0
S00127686,65,5,4,13,36,7,0,0,0,0
S00127687,62,0,2,15,22,12,4,2,1,4
S00127688,60,0,3,17,24,12,3,1,0,0
