output_area,All occupied household spaces,One person,Two people,Three people,Four people,Five people,Six people,Seven people,Eight or more people
S00125343,40,7,16,6,10,1,0,0,0
S00125344,47,7,16,9,14,1,0,0,0
S00125345,53,13,22,8,7,2,1,0,0
S00125346,34,11,12,6,4,1,0,0,0
S00125347,55,30,13,8,4,0,0,0,0
S00125348,34,22,8,4,0,0,0,0,0
S00125349,30,11,11,2,3,2,1,0,0
S00125350,57,31,20,6,0,0,0,0,0
S00125351,49,19,18,6,6,0,0,0,0
S00125352,35,17,16,1,1,0,0,0,0
S00125353,31,13,14,2,1,1,0,0,0
S00125354,50,15,15,10,6,4,0,0,0
S00125355,60,8,28,11,10,3,0,0,0
S00125356,27,2,7,6,9,3,0,0,0
S00125357,55,14,21,8,11,1,0,0,0
S00125358,36,4,11,14,7,0,0,0,0
S00125359,61,16,20,11,13,1,0,0,0
S00125360,27,11,6,3,5,1,1,0,0
S00125361,29,6,11,3,7,1,0,0,1
S00125362,57,27,23,2,5,0,0,0,0
S00125363,22,1,8,7,3,3,0,0,0
S00125364,73,14,17,19,18,5,0,0,0
S00125365,66,13,24,14,12,3,0,0,0
S00125366,29,13,9,6,0,1,0,0,0
S00125367,61,22,17,8,5,5,4,0,0
S00125368,34,13,9,6,2,4,0,0,0
S00125369,47,8,24,6,5,4,0,0,0
S00125370,57,12,23,14,3,4,1,0,0
S00125371,61,18,24,7,8,4,0,0,0
S00125372,41,7,22,6,4,1,1,0,0
S00125373,32,6,4,7,10,3,1,0,1
S00125374,67,8,8,25,20,3,3,0,0
S00125375,78,5,24,15,22,7,5,0,0
S00125376,33,5,17,7,3,1,0,0,0
S00125377,50,4,7,9,17,7,4,1,1
S00125378,63,16,20,15,10,2,0,0,0
S00125379,70,12,20,21,12,5,0,0,0
S00125380,34,4,9,7,9,4,1,0,0
S00125381,83,10,24,20,21,6,1,0,1
S00125382,68,7,10,18,20,7,2,4,0
S00125383,60,7,15,11,13,10,3,1,0
S00125384,56,38,9,5,4,0,0,0,0
S00125385,80,42,20,9,8,0,1,0,0
S00125386,66,17,16,10,12,9,1,1,0
S00125387,83,12,35,15,18,3,0,0,0
S00125388,125,10,41,38,29,7,0,0,0
S00125389,23,2,3,8,7,2,1,0,0
S00125390,38,4,11,10,8,4,1,0,0
S00125391,42,6,13,10,12,1,0,0,0
S00125392,40,9,7,7,10,6,0,1,0
S00125393,64,6,15,12,25,5,0,0,1
S00125394,54,17,24,6,5,1,1,0,0
S00125395,37,8,16,6,6,1,0,0,0
S00125396,45,11,21,6,5,2,0,0,0
S00125397,69,18,29,13,8,1,0,0,0
S00125398,54,20,13,9,8,3,1,0,0
S00125399,51,15,17,8,9,2,0,0,0
S00125400,78,58,16,2,2,0,0,0,0
S00125401,40,12,12,13,1,2,0,0,0
S00125402,60,25,22,6,6,0,1,0,0
S00125403,54,27,18,7,2,0,0,0,0
S00125404,74,52,14,3,4,0,1,0,0
S00125405,44,14,17,9,4,0,0,0,0
S00125406,44,22,17,4,0,1,0,0,0
S00125407,48,9,18,10,10,0,0,0,1
S00125408,58,34,14,4,4,1,1,0,0
S00125409,27,8,8,3,4,3,1,0,0
S00125410,65,32,23,7,2,0,1,0,0
S00125411,53,14,25,10,3,1,0,0,0
S00125412,49,16,21,7,5,0,0,0,0
S00125413,48,6,23,11,5,2,1,0,0
S00125414,50,26,10,9,4,1,0,0,0
S00125415,76,10,28,20,14,4,0,0,0
S00125416,84,11,26,19,20,6,1,0,1
S00125417,24,4,4,6,10,0,0,0,0
S00125418,40,5,16,8,9,0,1,1,0
S00125419,43,3,8,12,16,2,2,0,0
S00125420,35,6,15,5,7,2,0,0,0
S00125421,79,9,27,16,15,10,2,0,0
S00125422,38,11,18,5,3,0,1,0,0
S00125423,51,6,14,14,12,4,1,0,0
S00125424,27,1,15,7,4,0,0,0,0
S00125425,67,12,24,17,12,1,1,0,0
S00125426,80,27,33,15,5,0,0,0,0
S00125427,60,5,19,11,17,8,0,0,0
S00125428,54,15,21,11,4,1,2,0,0
S00125429,68,11,29,21,3,4,0,0,0
S00125430,61,9,16,10,16,9,1,0,0
S00125431,25,4,6,6,7,0,2,0,0
S00125432,54,7,18,10,15,3,0,1,0
S00125433,55,15,21,8,9,2,0,0,0
S00125434,46,8,16,12,7,3,0,0,0
S00125435,44,1,9,16,14,3,1,0,0
S00125436,60,16,25,8,8,3,0,0,0
S00125437,41,4,14,12,8,2,1,0,0
S00125438,56,11,22,14,5,3,0,1,0
S00125439,54,11,20,8,10,4,1,0,0
S00125440,59,22,20,9,5,2,1,0,0
S00125441,35,9,9,9,5,0,2,1,0
S00125442,40,23,12,3,2,0,0,0,0
S00125443,51,22,21,8,0,0,0,0,0
S00125444,56,27,13,11,4,1,0,0,0
S00125445,35,17,15,0,2,1,0,0,0
S00125446,33,13,11,5,4,0,0,0,0
S00125447,52,27,11,7,4,3,0,0,0
S00125448,40,10,12,10,5,2,0,0,1
S00125449,53,16,10,11,13,3,0,0,0
S00125450,49,23,14,7,4,1,0,0,0
S00125451,36,17,14,2,2,1,0,0,0
S00125452,46,29,12,3,1,1,0,0,0
S00125453,37,13,16,4,3,1,0,0,0
S00125454,38,12,14,3,7,2,0,0,0
S00125455,58,12,28,7,11,0,0,0,0
S00125456,72,13,19,18,20,1,1,0,0
S00125457,37,20,9,4,3,0,0,1,0
S00125458,38,23,14,0,1,0,0,0,0
S00125459,42,16,16,6,2,2,0,0,0
S00125460,62,38,16,2,5,0,1,0,0
S00125461,40,12,13,8,6,1,0,0,0
S00125462,80,43,23,6,7,1,0,0,0
S00125463,47,6,15,13,9,2,2,0,0
S00125464,54,31,18,2,3,0,0,0,0
S00125465,42,13,14,9,4,2,0,0,0
S00125466,77,27,19,18,11,2,0,0,0
S00125467,30,15,10,4,1,0,0,0,0
S00125468,55,5,18,16,12,3,0,1,0
S00125469,37,6,18,7,2,3,1,0,0
S00125470,56,29,16,6,4,0,1,0,0
S00125471,46,24,14,4,4,0,0,0,0
S00125472,36,12,14,6,2,2,0,0,0
S00125473,72,25,28,11,3,5,0,0,0
S00125474,54,1,16,13,17,3,1,3,0
S00125475,53,26,13,11,2,1,0,0,0
S00125476,51,17,20,8,6,0,0,0,0
S00125477,57,20,19,8,8,2,0,0,0
S00125478,35,5,9,10,6,2,2,1,0
S00125479,35,14,7,5,4,4,1,0,0
S00125480,71,35,19,12,4,1,0,0,0
S00125481,37,7,18,8,3,1,0,0,0
S00125482,49,28,14,5,2,0,0,0,0
S00125483,54,28,22,3,1,0,0,0,0
S00125484,55,19,19,10,5,2,0,0,0
S00125485,39,14,12,9,4,0,0,0,0
S00125486,49,15,16,4,8,1,4,1,0
S00125487,42,22,9,5,4,1,1,0,0
S00125488,31,7,12,4,5,2,1,0,0
S00125489,61,15,11,15,13,6,1,0,0
S00125490,41,21,16,1,1,1,1,0,0
S00125491,42,20,17,4,1,0,0,0,0
S00125492,55,6,20,14,15,0,0,0,0
S00125493,40,10,21,6,3,0,0,0,0
S00125494,69,29,29,6,3,2,0,0,0
S00125495,79,61,12,4,1,1,0,0,0
S00125496,44,23,17,3,0,1,0,0,0
S00125497,60,31,19,10,0,0,0,0,0
S00125498,53,16,20,12,4,1,0,0,0
S00125499,43,29,7,4,3,0,0,0,0
S00125500,63,47,10,4,1,1,0,0,0
S00125501,62,41,11,7,3,0,0,0,0
S00125502,56,37,13,3,3,0,0,0,0
S00125503,43,10,16,6,8,1,2,0,0
S00125504,46,23,16,3,4,0,0,0,0
S00125505,56,5,30,9,10,2,0,0,0
S00125506,35,10,18,5,2,0,0,0,0
S00125507,71,17,17,16,17,3,1,0,0
S00125508,54,7,14,14,14,3,1,1,0
S00125509,41,3,5,15,15,3,0,0,0
S00125510,58,5,16,13,18,3,3,0,0
S00125511,70,5,25,14,20,5,1,0,0
S00125512,83,12,21,22,22,5,1,0,0
S00125513,40,3,13,6,16,1,1,0,0
S00125514,55,5,10,20,15,4,0,1,0
S00125515,56,11,25,9,8,2,1,0,0
S00125516,39,6,18,6,9,0,0,0,0
S00125517,56,4,16,22,11,2,0,1,0
S00125518,27,5,11,6,2,2,0,1,0
S00125519,87,7,17,32,23,7,1,0,0
S00125520,53,18,19,9,6,0,1,0,0
S00125521,48,8,13,12,8,6,1,0,0
S00125522,54,10,16,15,9,3,1,0,0
S00125523,50,29,19,1,1,0,0,0,0
S00125524,44,26,10,5,3,0,0,0,0
S00125525,54,29,19,5,1,0,0,0,0
S00125526,40,21,8,6,5,0,0,0,0
S00125527,33,4,18,6,4,1,0,0,0
S00125528,46,16,11,10,6,2,0,0,1
S00125529,46,34,10,2,0,0,0,0,0
S00125530,69,5,25,17,15,4,2,1,0
S00125531,62,3,8,21,21,7,1,1,0
S00125532,65,7,10,22,22,2,2,0,0
S00125533,36,4,8,8,13,2,0,0,1
S00125534,83,66,13,3,0,1,0,0,0
S00125535,38,11,15,9,3,0,0,0,0
S00125536,60,21,21,8,8,2,0,0,0
S00125537,53,15,18,11,8,1,0,0,0
S00125538,53,9,18,12,8,4,2,0,0
S00125539,44,4,12,12,11,5,0,0,0
S00125540,58,14,20,9,12,3,0,0,0
S00125541,73,31,23,10,6,3,0,0,0
S00125542,63,5,7,22,22,6,0,1,0
S00125543,47,16,18,5,4,3,1,0,0
S00125544,63,8,11,14,22,7,1,0,0
S00125545,46,26,9,6,5,0,0,0,0
S00125546,48,8,15,16,8,1,0,0,0
S00125547,67,17,21,14,11,4,0,0,0
S00125548,41,13,11,10,5,1,0,0,1
S00125549,55,9,16,14,14,1,0,1,0
S00125550,31,3,9,8,10,1,0,0,0
S00125551,58,8,15,13,16,6,0,0,0
S00125552,32,5,8,11,4,2,2,0,0
S00125553,21,6,9,2,2,0,0,0,2
S00125554,87,23,32,16,13,3,0,0,0
S00125555,35,9,16,7,3,0,0,0,0
S00125556,68,35,27,4,1,0,1,0,0
S00125557,58,32,12,8,6,0,0,0,0
S00125558,48,19,21,4,3,0,1,0,0
S00125559,58,28,17,8,4,1,0,0,0
S00125560,55,40,10,4,0,1,0,0,0
S00125561,43,16,12,9,5,0,1,0,0
S00125562,48,21,22,3,0,1,1,0,0
S00125563,49,18,14,11,4,2,0,0,0
S00125564,48,38,7,3,0,0,0,0,0
S00125565,58,37,18,3,0,0,0,0,0
S00125566,44,5,12,15,10,2,0,0,0
S00125567,70,4,18,17,20,6,5,0,0
S00125568,51,6,9,12,20,3,1,0,0
S00125569,49,5,12,12,13,6,1,0,0
S00125570,94,15,31,23,19,4,2,0,0
S00125571,28,7,7,4,7,2,1,0,0
S00125572,104,20,30,18,30,4,2,0,0
S00125573,36,17,10,7,1,0,1,0,0
S00125574,72,12,22,20,12,4,2,0,0
S00125575,72,25,30,11,4,0,2,0,0
S00125576,22,6,7,4,4,1,0,0,0
S00125577,66,40,14,8,2,2,0,0,0
S00125578,46,9,8,12,13,4,0,0,0
S00125579,53,7,19,13,13,1,0,0,0
S00125580,53,8,21,13,10,0,1,0,0
S00125581,50,2,12,16,14,5,0,0,1
S00125582,52,14,25,10,2,1,0,0,0
S00125583,70,16,24,16,11,3,0,0,0
S00125584,61,5,19,16,16,5,0,0,0
S00125585,72,4,24,22,13,7,0,1,1
S00125586,70,7,27,16,15,4,1,0,0
S00125587,63,5,17,16,23,1,0,1,0
S00125588,65,2,16,24,20,3,0,0,0
S00125589,48,4,11,17,12,4,0,0,0
S00125590,64,4,14,14,27,4,1,0,0
S00125591,48,13,23,4,8,0,0,0,0
S00125592,75,30,32,10,2,1,0,0,0
S00125593,66,37,21,5,2,0,1,0,0
S00125594,62,6,11,14,22,7,2,0,0
S00125595,47,6,12,16,9,4,0,0,0
S00125596,31,9,6,7,6,1,1,1,0
S00125597,62,10,15,16,17,2,2,0,0
S00125598,53,16,17,14,6,0,0,0,0
S00125599,63,19,22,10,9,3,0,0,0
S00125600,40,13,14,11,2,0,0,0,0
S00125601,32,9,17,1,3,2,0,0,0
S00125602,55,17,26,7,3,2,0,0,0
S00125603,51,34,10,2,3,2,0,0,0
S00125604,41,23,8,4,5,1,0,0,0
S00125605,48,25,8,8,6,1,0,0,0
S00125606,54,24,14,8,7,1,0,0,0
S00125607,39,11,14,6,2,4,0,2,0
S00125608,70,32,16,8,12,1,1,0,0
S00125609,28,13,8,5,2,0,0,0,0
S00125610,69,4,14,22,18,8,2,1,0
S00125611,35,17,10,7,0,1,0,0,0
S00125612,77,25,13,14,20,1,3,1,0
S00125613,44,1,10,13,17,1,2,0,0
S00125614,75,40,18,11,5,1,0,0,0
S00125615,55,3,12,16,19,4,1,0,0
S00125616,51,6,16,9,11,7,2,0,0
S00125617,57,9,16,18,12,2,0,0,0
S00125618,70,6,14,20,22,5,2,1,0
S00125619,51,6,12,12,14,4,3,0,0
S00125620,40,1,6,12,14,6,1,0,0
S00125621,54,1,9,15,22,5,1,1,0
S00125622,41,4,7,9,18,2,1,0,0
S00125623,35,3,4,5,16,5,1,1,0
S00125624,52,15,15,7,11,4,0,0,0
S00125625,54,24,22,3,4,1,0,0,0
S00125626,62,36,19,6,1,0,0,0,0
S00125627,41,13,13,7,3,4,1,0,0
S00125628,57,17,17,11,5,4,3,0,0
S00125629,40,12,14,8,3,1,2,0,0
S00125630,43,5,6,18,12,1,1,0,0
S00125631,44,7,9,7,17,3,1,0,0
S00125632,53,2,7,11,24,6,3,0,0
S00125633,48,15,19,7,6,1,0,0,0
S00125634,40,16,17,5,1,1,0,0,0
S00125635,50,3,14,10,17,4,2,0,0
S00125636,37,4,17,4,9,3,0,0,0
S00125637,35,5,17,4,8,1,0,0,0
S00125638,35,4,11,8,7,4,1,0,0
S00125639,48,2,10,3,27,2,2,2,0
S00125640,62,9,18,15,16,4,0,0,0
S00125641,61,26,22,7,6,0,0,0,0
S00125642,29,7,17,2,3,0,0,0,0
S00125643,59,9,27,9,13,1,0,0,0
S00125644,85,17,29,17,18,4,0,0,0
S00125645,32,5,5,13,8,1,0,0,0
S00125646,70,16,21,14,16,3,0,0,0
S00125647,46,14,14,9,5,4,0,0,0
S00125648,60,22,16,10,8,3,1,0,0
S00125649,59,13,18,16,9,3,0,0,0
S00125650,47,14,14,10,6,3,0,0,0
S00125651,47,12,22,9,3,1,0,0,0
S00125652,38,19,11,5,2,1,0,0,0
S00125653,53,15,18,7,10,2,1,0,0
S00125654,77,35,18,17,5,2,0,0,0
S00125655,51,8,18,10,10,4,1,0,0
S00125656,65,14,16,19,15,1,0,0,0
S00125657,59,14,13,13,10,7,1,1,0
S00125658,65,5,13,13,27,6,1,0,0
S00125659,48,3,11,19,10,5,0,0,0
S00125660,69,10,19,18,13,5,4,0,0
S00125661,68,23,31,9,3,2,0,0,0
S00125662,44,4,23,5,11,1,0,0,0
S00125663,45,15,15,8,7,0,0,0,0
S00125664,34,8,11,7,3,3,2,0,0
S00125665,45,22,18,3,2,0,0,0,0
S00125666,52,20,21,9,0,2,0,0,0
S00125667,69,42,17,7,2,1,0,0,0
S00125668,98,44,42,9,2,1,0,0,0
S00125669,49,21,21,6,1,0,0,0,0
S00125670,35,16,12,1,4,2,0,0,0
S00125671,53,13,10,8,16,4,2,0,0
S00125672,49,4,12,15,10,6,1,1,0
S00125673,64,18,21,10,10,5,0,0,0
S00125674,47,17,16,8,5,1,0,0,0
S00125675,41,13,21,3,4,0,0,0,0
S00125676,51,13,16,12,9,1,0,0,0
S00125677,43,14,13,9,3,4,0,0,0
S00125678,41,11,14,8,5,2,1,0,0
S00125679,39,12,8,13,6,0,0,0,0
S00125680,39,19,16,1,3,0,0,0,0
S00125681,38,10,9,9,10,0,0,0,0
S00125682,126,43,17,15,42,7,2,0,0
S00125683,40,12,12,8,4,3,1,0,0
S00125684,86,10,15,19,32,9,1,0,0
S00125685,65,36,21,4,2,2,0,0,0
S00125686,52,24,19,6,3,0,0,0,0
S00125687,47,30,12,3,1,1,0,0,0
S00125688,64,28,12,11,7,4,2,0,0
S00125689,52,23,9,8,7,3,2,0,0
S00125690,34,10,10,5,5,2,2,0,0
S00125691,44,9,20,8,6,1,0,0,0
S00125692,59,25,19,11,4,0,0,0,0
S00125693,71,28,23,10,8,1,1,0,0
S00125694,36,12,18,3,3,0,0,0,0
S00125695,62,36,15,4,7,0,0,0,0
S00125696,41,11,14,3,11,0,0,1,1
S00125697,46,30,13,1,2,0,0,0,0
S00125698,74,16,24,19,13,1,1,0,0
S00125699,23,3,10,4,5,1,0,0,0
S00125700,75,11,29,13,14,6,2,0,0
S00125701,41,0,7,12,15,5,2,0,0
S00125702,31,1,4,7,13,5,1,0,0
S00125703,60,3,16,19,20,2,0,0,0
S00125704,58,13,26,6,9,3,1,0,0
S00125705,45,17,12,5,6,5,0,0,0
S00125706,30,15,8,6,1,0,0,0,0
S00125707,66,5,20,10,26,4,1,0,0
S00125708,28,5,11,9,2,1,0,0,0
S00125709,30,2,11,8,7,2,0,0,0
S00125710,55,8,19,10,17,1,0,0,0
S00125711,63,13,17,17,13,3,0,0,0
S00125712,65,29,22,10,3,1,0,0,0
S00125713,41,19,17,1,4,0,0,0,0
S00125714,82,24,16,24,12,5,1,0,0
S00125715,48,7,18,9,11,2,0,1,0
S00125716,38,9,12,9,6,2,0,0,0
S00125717,34,5,14,10,4,1,0,0,0
S00125718,55,9,24,9,11,1,1,0,0
S00125719,79,34,24,9,11,1,0,0,0
S00125720,52,18,18,6,8,2,0,0,0
S00125721,34,9,12,6,5,2,0,0,0
S00125722,61,10,22,10,12,6,1,0,0
S00125723,41,12,16,7,5,0,0,1,0
S00125724,72,17,27,18,8,2,0,0,0
S00125725,67,11,25,16,12,3,0,0,0
S00125726,32,6,17,3,4,1,1,0,0
S00125727,60,18,20,11,8,3,0,0,0
S00125728,52,20,14,12,5,1,0,0,0
S00125729,27,2,14,6,4,1,0,0,0
S00125730,60,25,17,11,3,4,0,0,0
S00125731,37,23,7,3,4,0,0,0,0
S00125732,49,19,14,9,4,3,0,0,0
S00125733,31,14,13,2,2,0,0,0,0
S00125734,63,14,24,11,12,2,0,0,0
S00125735,60,15,15,18,6,6,0,0,0
S00125736,24,5,9,5,3,2,0,0,0
S00125737,55,12,19,16,5,2,1,0,0
S00125738,38,10,12,8,7,1,0,0,0
S00125739,66,9,30,13,8,6,0,0,0
S00125740,38,9,13,9,7,0,0,0,0
S00125741,65,49,15,1,0,0,0,0,0
S00125742,100,61,29,5,2,2,0,0,1
S00125743,50,18,13,10,5,3,1,0,0
S00125744,36,12,9,6,5,3,0,0,1
S00125745,36,8,9,8,11,0,0,0,0
S00125746,54,24,14,11,3,2,0,0,0
S00125747,50,11,5,14,11,6,1,1,1
S00125748,67,40,12,9,5,1,0,0,0
S00125749,35,14,7,4,6,4,0,0,0
S00125750,53,18,18,6,10,1,0,0,0
S00125751,67,26,27,8,4,1,1,0,0
S00125752,37,10,14,8,4,1,0,0,0
S00125753,44,31,13,0,0,0,0,0,0
S00125754,59,35,15,8,1,0,0,0,0
S00125755,33,9,10,8,5,1,0,0,0
S00125756,64,35,23,4,2,0,0,0,0
S00125757,28,13,6,4,4,1,0,0,0
S00125758,59,33,12,10,4,0,0,0,0
S00125759,54,25,19,7,2,1,0,0,0
S00125760,31,12,4,6,5,3,1,0,0
S00125761,63,11,24,18,9,1,0,0,0
S00125762,60,23,19,13,2,2,0,1,0
S00125763,65,16,18,12,15,1,3,0,0
S00125764,36,6,14,8,3,2,3,0,0
S00125765,30,9,7,5,9,0,0,0,0
S00125766,64,32,14,6,8,3,1,0,0
S00125767,36,3,13,7,9,2,1,0,1
S00125768,40,2,9,13,12,3,1,0,0
S00125769,42,4,12,9,8,6,2,0,1
S00125770,92,39,36,7,6,3,0,1,0
S00125771,58,11,16,15,12,4,0,0,0
S00125772,26,4,7,7,7,1,0,0,0
S00125773,72,26,27,13,5,0,1,0,0
S00125774,46,5,9,12,12,7,1,0,0
S00125775,48,29,11,3,3,2,0,0,0
S00125776,77,15,25,11,21,4,1,0,0
S00125777,43,6,8,5,21,2,1,0,0
S00125778,46,19,20,4,3,0,0,0,0
S00125779,33,3,7,6,9,4,3,0,1
S00125780,66,13,15,16,19,3,0,0,0
S00125781,68,19,23,9,13,3,1,0,0
S00125782,62,26,20,7,8,1,0,0,0
S00125783,68,3,17,19,13,9,3,4,0
S00125784,88,6,18,26,27,8,3,0,0
S00125785,22,3,4,7,6,2,0,0,0
S00125786,55,13,15,10,15,2,0,0,0
S00125787,26,6,9,5,5,1,0,0,0
S00125788,37,6,10,7,9,5,0,0,0
S00125789,94,7,27,19,32,6,2,1,0
S00125790,37,4,10,10,11,2,0,0,0
S00125791,57,8,22,13,11,2,0,0,1
S00125792,48,12,17,5,11,3,0,0,0
S00125793,65,1,22,21,16,4,1,0,0
S00125794,65,16,15,12,19,2,1,0,0
S00125795,63,8,20,12,19,2,0,2,0
S00125796,26,4,7,5,6,3,1,0,0
S00125797,66,15,17,16,16,2,0,0,0
S00125798,52,11,13,20,6,2,0,0,0
S00125799,66,10,16,16,14,8,2,0,0
S00125800,38,9,6,8,9,4,2,0,0
S00125801,51,11,11,16,12,1,0,0,0
S00125802,54,9,13,13,13,5,1,0,0
S00125803,72,18,29,5,14,3,2,0,1
S00125804,48,7,24,9,4,3,1,0,0
S00125805,47,22,16,3,6,0,0,0,0
S00125806,38,9,15,7,5,1,0,1,0
S00125807,45,18,17,8,2,0,0,0,0
S00125808,53,11,17,10,8,6,1,0,0
S00125809,46,13,16,13,3,1,0,0,0
S00125810,54,11,31,9,1,2,0,0,0
S00125811,40,7,18,6,6,3,0,0,0
S00125812,62,15,27,11,6,3,0,0,0
S00125813,32,12,9,6,3,2,0,0,0
S00125814,86,39,28,7,10,2,0,0,0
S00125815,55,27,14,9,5,0,0,0,0
S00125816,66,20,15,18,7,2,3,1,0
S00125817,30,13,11,1,4,0,1,0,0
S00125818,33,5,10,7,10,1,0,0,0
S00125819,69,9,16,14,22,6,2,0,0
S00125820,57,10,23,13,7,4,0,0,0
S00125821,39,7,17,8,6,1,0,0,0
S00125822,58,14,16,13,10,5,0,0,0
S00125823,37,2,8,15,4,7,1,0,0
S00125824,71,22,20,11,15,2,1,0,0
S00125825,59,28,19,5,5,1,1,0,0
S00125826,34,14,9,8,2,1,0,0,0
S00125827,47,16,22,5,3,0,1,0,0
S00125828,64,19,22,8,11,3,1,0,0
S00125829,26,4,10,5,6,1,0,0,0
S00125830,77,19,23,18,13,2,2,0,0
S00125831,36,5,17,5,5,4,0,0,0
S00125832,51,5,16,18,11,1,0,0,0
S00125833,49,2,14,12,17,3,1,0,0
S00125834,72,8,25,17,16,4,2,0,0
S00125835,41,4,8,14,12,3,0,0,0
S00125836,52,5,9,9,23,6,0,0,0
S00125837,53,3,7,14,20,7,2,0,0
S00125838,35,0,5,11,8,8,2,1,0
S00125839,44,7,10,16,10,1,0,0,0
S00125840,71,20,21,11,14,4,1,0,0
S00125841,35,3,6,6,16,4,0,0,0
S00125842,52,7,18,8,14,2,2,1,0
S00125843,54,18,14,14,7,1,0,0,0
S00125844,57,22,18,10,4,3,0,0,0
S00125845,29,11,7,4,6,1,0,0,0
S00125846,64,7,17,22,15,1,2,0,0
S00125847,31,9,8,6,5,3,0,0,0
S00125848,45,12,11,11,9,1,0,1,0
S00125849,42,17,19,3,2,1,0,0,0
S00125850,74,23,35,7,6,2,1,0,0
S00125851,65,43,17,2,2,1,0,0,0
S00125852,49,8,12,12,12,5,0,0,0
S00125853,69,6,16,26,20,0,0,0,1
S00125854,21,0,5,4,10,2,0,0,0
S00125855,63,8,31,12,8,4,0,0,0
S00125856,53,6,20,7,12,8,0,0,0
S00125857,78,11,26,21,9,8,3,0,0
S00125858,61,4,24,8,15,7,2,0,1
S00125859,53,5,15,14,15,2,0,0,2
S00125860,77,8,25,16,16,6,4,1,1
S00125861,31,7,11,3,7,3,0,0,0
S00125862,71,5,23,22,18,2,1,0,0
S00125863,32,5,6,7,10,3,1,0,0
S00125864,64,5,16,15,27,1,0,0,0
S00125865,66,8,15,19,19,4,1,0,0
S00125866,73,2,12,19,35,4,1,0,0
S00125867,33,18,11,1,1,1,0,1,0
S00125868,76,19,22,17,11,5,1,1,0
S00125869,30,7,6,3,10,2,2,0,0
S00125870,42,1,15,4,17,5,0,0,0
S00125871,45,24,11,5,4,0,0,1,0
S00125872,38,6,10,10,11,1,0,0,0
S00125873,55,20,16,6,9,3,1,0,0
S00125874,20,0,6,3,8,3,0,0,0
S00125875,61,18,16,10,11,5,0,0,1
S00125876,75,22,23,15,10,5,0,0,0
S00125877,49,14,13,12,5,4,1,0,0
S00125878,62,7,15,15,21,2,1,1,0
S00125879,48,10,22,10,4,2,0,0,0
S00125880,52,5,20,6,15,5,1,0,0
S00125881,36,2,9,8,13,3,1,0,0
S00125882,46,3,9,13,11,7,2,0,1
S00125883,61,1,15,12,21,9,3,0,0
S00125884,50,1,8,15,14,5,5,1,1
S00125885,42,1,14,8,15,2,1,1,0
S00125886,47,2,8,13,10,8,1,3,2
S00125887,37,17,10,3,7,0,0,0,0
S00125888,52,28,17,2,5,0,0,0,0
S00125889,77,25,13,15,23,1,0,0,0
S00125890,67,3,10,21,24,8,1,0,0
S00125891,46,28,12,3,3,0,0,0,0
S00125892,82,46,22,6,5,3,0,0,0
S00125893,44,7,14,8,9,2,3,1,0
S00125894,34,8,10,6,9,1,0,0,0
S00125895,77,13,28,15,15,4,2,0,0
S00125896,57,6,19,13,11,8,0,0,0
S00125897,96,15,40,21,17,3,0,0,0
S00125898,70,16,29,16,6,2,1,0,0
S00125899,36,4,6,9,9,2,3,1,2
S00125900,50,1,15,14,13,5,1,1,0
S00125901,63,9,18,13,19,4,0,0,0
S00125902,73,11,26,15,15,5,1,0,0
S00125903,59,6,27,12,8,6,0,0,0
S00125904,72,8,21,16,19,8,0,0,0
S00125905,45,8,12,12,10,3,0,0,0
S00125906,45,8,14,10,9,3,1,0,0
S00125907,32,12,9,8,3,0,0,0,0
S00125908,60,11,17,11,14,7,0,0,0
S00125909,52,8,20,12,4,7,1,0,0
S00125910,26,8,9,3,2,3,1,0,0
S00125911,36,12,13,7,3,1,0,0,0
S00125912,69,19,23,6,16,5,0,0,0
S00125913,56,10,27,7,8,4,0,0,0
S00125914,37,7,9,8,9,4,0,0,0
S00125915,62,24,15,8,12,3,0,0,0
S00125916,52,12,16,10,12,1,0,1,0
S00125917,31,8,11,4,6,2,0,0,0
S00125918,27,6,12,4,3,2,0,0,0
S00125919,42,9,9,10,8,5,1,0,0
S00125920,61,17,23,8,8,4,1,0,0
S00125921,58,14,24,10,8,1,1,0,0
S00125922,39,18,17,2,0,0,2,0,0
S00125923,52,21,22,3,4,1,1,0,0
S00125924,51,32,10,3,4,1,1,0,0
S00125925,48,23,20,3,2,0,0,0,0
S00125926,64,19,26,8,7,1,2,1,0
S00125927,64,13,23,17,9,1,1,0,0
S00125928,55,20,16,11,7,0,1,0,0
S00125929,40,7,13,7,11,2,0,0,0
S00125930,46,14,12,3,15,2,0,0,0
S00125931,42,11,11,6,7,7,0,0,0
S00125932,39,22,10,3,4,0,0,0,0
S00125933,47,11,21,6,7,0,2,0,0
S00125934,74,18,34,11,9,2,0,0,0
S00125935,72,22,32,9,6,2,0,0,1
S00125936,43,15,22,1,1,4,0,0,0
S00125937,41,14,16,1,7,2,0,1,0
S00125938,78,34,22,13,4,5,0,0,0
S00125939,34,14,13,5,2,0,0,0,0
S00125940,65,21,28,3,5,8,0,0,0
S00125941,67,20,33,7,4,3,0,0,0
S00125942,38,11,15,6,4,1,1,0,0
S00125943,52,13,22,7,4,6,0,0,0
S00125944,73,30,22,6,12,2,0,0,1
S00125945,61,24,23,7,6,1,0,0,0
S00125946,55,14,19,10,10,2,0,0,0
S00125947,104,36,39,14,10,4,1,0,0
S00125948,55,15,27,4,7,2,0,0,0
